card_url,image_url,В ЖК,Адрес,От метро,"Цена, ₽","Цена за м², ₽",Комнат,Этаж,Этажность,Площадь,description,Количество,"Площадь, м²","Цена, млн. ₽","Цена за м², тыс. ₽"
https://www.cian.ru/sale/flat/311773232/,https://images.cdn-cian.ru/images/2361692285-4.jpg,,"Москва, НАО (Новомосковский), м. Бульвар Адмирала Ушакова, проезд Чечерский, 124к3",Транспортом,14500000.0,249141.0,2.0,5.0,19.0,58.2,"Продаю в благоустроенном районе Москвы уютную 2-х комнатную квартиру с удобным транспортным сообщением , развитой инфраструктурой, в шаговой доступности сетевые магазины, салоны красоты, аптеки, во дворе детский садик и школа, рядом ТРЦ Бутово, просторные благоустроенные зоны отдыха, 1 собственник, полная стоимость в договоре, свободная продажа, быстрый выход на сделку, оперативный показ",,58.2,14.5,249.1
https://www.cian.ru/sale/flat/308258922/,https://images.cdn-cian.ru/images/kvartira-moskva-bulvar-admirala-ushakova-2289307241-4.jpg,,"Москва, ЮЗАО, р-н Южное Бутово, м. Бульвар Адмирала Ушакова, бульвар Адмирала Ушакова, 8",Пешком,12500000.0,252016.0,2.0,4.0,17.0,49.6,"Вашему вниманию предлагается уютная квартира с хорошим ремонтом. Дом с максимально удобной локацией, буквально 3 минуты от метро. Район с развитой инфраструктурой. Много зелени, обустроенный двор. 1 взрослый собственник. Документы 2013 года (приватизация). Свободная продажа. Быстрый выход на сделку. Полная стоимость",,49.6,12.5,252.0
https://www.cian.ru/sale/flat/310897445/,https://images.cdn-cian.ru/images/2342779193-4.jpg,ЖК «Южные сады»,"Москва, ЮЗАО, р-н Южное Бутово, м. Бульвар Адмирала Ушакова, Южные Сады ЖК, к2.3",Транспортом,13395267.0,331566.0,2.0,30.0,30.0,40.4,"Продается двухкомнатная квартира  790 в новостройке ЖК ""Южные Сады"" по адресу Москва, ЮЗАО, Южное Бутово, Жилой комплекс ""Южные Сады"", корп.2.3. Общая площадь квартиры - 40.40 кв. м., этаж 30 из 30, секция 6. Тип проекта, по которому построен дом - монолит, компания-застройщик - ООО ""А101"". Стоимость квартиры - 13395267 Р. Срок сдачи - 2 квартал 2025. 

ПРЕДЛОЖЕНИЯ ОТ ЗАСТРОЙЩИКА В ЯНВАРЕ 2025:
Акция: скидка до 10% на квартиры только до конца января!
Скидка 5% для семей, ожидающих ребёнка! (Суммируется с другими скидками)
Купи и копи! Ипотека от 1 рубля в месяц - до ввода дома в эксплуатацию!

""Южные сады"" на юго-западе Москвы - это жилой комплекс монолитных домов с авторской архитектурой, холлами в средиземноморском стиле, колясочными, современными лифтами, паркингом и кладовыми. Южную атмосферу в районе создадут:
- перголы с вьющимися растениями, живые изгороди, садовые дорожки
- цветущие, плодовые и вечнозелёные растения
- стилизация под средиземноморский ландшафт
- амфитеатр и игровой кластер со скалодромом.

За безопасность ""отвечают"" закрытые дворы без машин с доступом только для жителей дома, видеонаблюдение, вход по магнитным ключам.
Рядом ландшафтный парк ""Южное Бутово"", Черневские пруды: театры, танцплощадка, крытые беседки, детские и спортивные комплексы, пикниковые зоны, пешеходные дорожки, деревянные настилы.
На первых этажах домов: супермаркеты, кафе, банки, фитнес, пекарни. В пешей доступности - торговые центры, гипермаркет, ФОК, действующая инфраструктура. Для семей с детьми - кружки, секции, детские клубы,центры развития, языковые школы.

Преимущества ""Южных садов"":
- атмосферное ""средиземноморское"" благоустройство
- 3 станции метро: ""Бунинская аллея"", ""Улица Горчакова"", ""Новомосковская"" - в пределах 1,6 км
- в окружении - развитая инфраструктура обжитой локации
- в пешей доступности - Бутовский лесопарк",,40.4,13.4,331.6
https://www.cian.ru/sale/flat/311545868/,https://images.cdn-cian.ru/images/2356748511-4.jpg,,"Москва, НАО (Новомосковский), м. Бульвар Адмирала Ушакова, Сосенское поселение, Скандинавия ЖК, улица Эдварда Грига, 15",Транспортом,15900000.0,244615.0,,,,,"Шикарный панорамный вид, квартира выходит на 2 стороны света, 5 больших окон. Дом бизнес-класса. Прямо у дома живописная парковая зона с ручьем, пруды. Много детских, спортивных площадок.

Функциональная и свободная планировка, большая кухня-гостиная 24 кв.м. с тремя окнами, 2 комнаты 15 и 12 кв.м., 2 санузла, высокие потолки 315 см, увеличенный размер окон.

Отличное расположение дома, очень тихо, огороженный двор без машин, охрана, есть подземный паркинг, 500 метров до метро Потапово.

Полная стоимость в договоре, квартира без обременений, свободная продажа.",,nan,15.9,244.6
https://www.cian.ru/sale/flat/306641724/,https://images.cdn-cian.ru/images/kvartira-moskva-izyumskaya-ulica-2254988182-4.jpg,,"Москва, ЮЗАО, р-н Южное Бутово, м. Бульвар Адмирала Ушакова, Изюмская улица, 43к3",Транспортом,12000000.0,218182.0,2.0,3.0,15.0,55.0,"Свободная продажа. Никто не зарегистрирован. Полная стоимость в договоре купли-продажи. Без перепланировок. Основание собственности - ДКП 2008г. Квартира распашонка, есть гардеробная комната (чулан). Просторная прихожая, комнаты и кухня правильной формы.",,55.0,12.0,218.2
https://www.cian.ru/sale/flat/311311068/,https://images.cdn-cian.ru/images/2351709777-4.jpg,ЖК «Остафьево»,"Москва, НАО (Новомосковский), м. Бульвар Адмирала Ушакова, с. Остафьево, Остафьево ЖК, к22",Транспортом,13263421.0,245847.0,2.0,13.0,14.0,53.95,"Ипотека 5,9% на два года. Продается 2-комн. квартира. Квартира расположена на 13 этаже 14 этажного монолитного дома (Корпус 22, Секция 10) в ЖК ""Остафьево"" от группы ""Самолет"". 

""Остафьево"" — масштабный жилой комплекс в Новой Москве, рядом с одноименным музеем-усадьбой и городским парком ""Барыши"". До станций МЦД ""Щербинка"" и ""Остафьево"" можно добраться на автомобиле за 57 минут.
Часть домов уже сдана, на территории открыты две школы и два детских сада, а в будущем будет построена поликлиника, ТЦ, еще одна школа и четыре детских сада.
Все необходимое рядом: на первых этажах домов работают магазины, аптеки и кафе. 
Дворы — приватные мини-парки без машин и посторонних. Кроме игровых площадок, для детей обустроили тематический плейхаб ""Маяк"". В будущем появятся плейхаб ""Алиса в стране чудес"", арт-объект ""Тропа зеркал"", а также большой ландшафтный парк.
В квартале — монолитные дома комфортной высоты, от 10 этажей. Светлые фасады украшают кирпичные вставки в теплых природных оттенках.
 
Цена динамическая и может отличаться, уточняйте актуальность у застройщика.",,54.0,13.3,245.8
https://www.cian.ru/sale/flat/311954094/,https://images.cdn-cian.ru/images/kvartira-moskva-skandinavskiy-bulvar-2366822811-4.jpg,ЖК «Скандинавия»,"Москва, НАО (Новомосковский), м. Бульвар Адмирала Ушакова, бульвар Скандинавский, 19",Транспортом,14999000.0,256832.0,2.0,8.0,16.0,58.4,"Продаётся 2-х комнатная квартира в ЖК Скандинавия (корпус 7.2 - Юг).
Торг уместен.

О КВАРТИРЕ
Без отделки. Свободная планировка. Высокие потолки - 3,15 м.
Общая площадь - 58,4, в том числе (по плану от застройщика, но возможно иная функциональная планировка)
Комнаты - 18,6 и 11м2
Кухня - 13,5 м2
Лоджия - 1,2 м2
Большой сан.узел - 4,2 м2.
Малый сан.узел - 1,4 м2

О ДОМЕ
Монолитный дом, отделка современными материалами.
Этажность 8-16.
Закрытый двор без машин, безопасен и комфортен в любое время суток и в любой сезон. 
Доступ только для жителей по магнитным ключам. Видеонаблюдение 
Спортивные площадки с оборудованием международного уровня.
Детские игровые площадки.
Места для отдыха и работы на свежем воздухе.
Освещение и комплексное озеленение.

ИНФРАСТРУКТУРА
ЖК Скандинавия  на границе Бутовского лесопарка в экологически благоприятной юго-западной части Москвы — для тех, кто выбирает для себя и своей семьи комфорт мегаполиса, но жить предпочитает в окружении природы.
Объекты на территории жилого комплекса: 
8 детских садов и 5 школ уже открыты, еще 6 детских садов и 3 школы строятся.
Спортивные площадки, Места для отдыха, 
Рядом Бутовский лесопарк 1610 га.
100 га городских и парковых пространств.
На первых этажах домов жилого комплекса в пешей доступности разнообразная инфраструктура: магазины, кафе, рестораны, спортивные секции и пр.

ТРАНСПОРТНАЯ ДОСТУПНОСТЬ
ЖК Скандинавия отличается высокой транспортной доступностью. Всего в 100 метрах от границы района открылась станция Сокольнической линии метро Потапово. Она позволит вам быстро добраться до любой точки города. Около 2,5 км — до действующих станций Новомосковская и Улица Горчакова.
Из разных точек жилого комплекса удобно выезжать на новую скоростную автотрассу Солнцево  Бутово  Варшавское шоссе (южный дублёр МКАД). До Киевского, Варшавского или Калужского шоссе — не более 1015 минут на автомобиле.

О СДЕЛКЕ
Свободная продажа (не переуступка).
Без обременений.
Один взрослый собственник, присутствие на сделке.
Никто не прописан.

Московская прописка.",,58.4,15.0,256.8
https://www.cian.ru/sale/flat/308102342/,https://images.cdn-cian.ru/images/kvartira-moskva-yuzhnobutovskaya-ulica-2286534199-4.jpg,,"Москва, ЮЗАО, р-н Южное Бутово, м. Бульвар Адмирала Ушакова, Южнобутовская улица, 50",Пешком,12800000.0,232727.0,2.0,2.0,12.0,55.0,"Продаётся квартира в хорошем районе Москвы , в пешей доступности от метро . Рядом с домом вся инфраструктура для комфортного  проживания , детский сад , школа , много разных магазинов , торговый центр , тихий зелёный двор . Квартира в жилом состоянии , продаётся с мебелью , поменяна вся электрика . Свободная Продажа , один собственник , документы собственность 2013 года .",,55.0,12.8,232.7
https://www.cian.ru/sale/flat/310897362/,https://images.cdn-cian.ru/images/2342782602-4.jpg,ЖК «Южные сады»,"Москва, ЮЗАО, р-н Южное Бутово, м. Бульвар Адмирала Ушакова, Южные Сады ЖК, к2.4",Транспортом,13182157.0,326291.0,2.0,29.0,30.0,40.4,"Продается двухкомнатная квартира  1181 в новостройке ЖК ""Южные Сады"" по адресу Москва, ЮЗАО, Южное Бутово, Жилой комплекс ""Южные Сады"", корп.2.4. Общая площадь квартиры - 40.40 кв. м., этаж 29 из 30, секция 9. Тип проекта, по которому построен дом - монолит, компания-застройщик - ООО ""А101"". Стоимость квартиры - 13182157 Р. Срок сдачи - 2 квартал 2025. 

ПРЕДЛОЖЕНИЯ ОТ ЗАСТРОЙЩИКА В ЯНВАРЕ 2025:
Акция: скидка до 10% на квартиры только до конца января!
Скидка 5% для семей, ожидающих ребёнка! (Суммируется с другими скидками)
Купи и копи! Ипотека от 1 рубля в месяц - до ввода дома в эксплуатацию!

""Южные сады"" на юго-западе Москвы - это жилой комплекс монолитных домов с авторской архитектурой, холлами в средиземноморском стиле, колясочными, современными лифтами, паркингом и кладовыми. Южную атмосферу в районе создадут:
- перголы с вьющимися растениями, живые изгороди, садовые дорожки
- цветущие, плодовые и вечнозелёные растения
- стилизация под средиземноморский ландшафт
- амфитеатр и игровой кластер со скалодромом.

За безопасность ""отвечают"" закрытые дворы без машин с доступом только для жителей дома, видеонаблюдение, вход по магнитным ключам.
Рядом ландшафтный парк ""Южное Бутово"", Черневские пруды: театры, танцплощадка, крытые беседки, детские и спортивные комплексы, пикниковые зоны, пешеходные дорожки, деревянные настилы.
На первых этажах домов: супермаркеты, кафе, банки, фитнес, пекарни. В пешей доступности - торговые центры, гипермаркет, ФОК, действующая инфраструктура. Для семей с детьми - кружки, секции, детские клубы,центры развития, языковые школы.

Преимущества ""Южных садов"":
- атмосферное ""средиземноморское"" благоустройство
- 3 станции метро: ""Бунинская аллея"", ""Улица Горчакова"", ""Новомосковская"" - в пределах 1,6 км
- в окружении - развитая инфраструктура обжитой локации
- в пешей доступности - Бутовский лесопарк",,40.4,13.2,326.3
https://www.cian.ru/sale/flat/309851906/,https://images.cdn-cian.ru/images/2349988080-4.jpg,,"Москва, ЮЗАО, р-н Южное Бутово, м. Бульвар Адмирала Ушакова, Южнобутовская улица, 72К3",Транспортом,12799000.0,278845.0,,,,,"Номер в базе: 3156715. Продаётся 2-ух комнатная квартира в 4х минутах от метро!

Монолитный дом 2002-го года постройки, высокие потолки.
- Общая площадь: 46 м.
Площадь кухни: 8 м.
Жилая площадь: 30 м. 
Этаж: 1 из 5.
Тип комнат: Изолированные.
Высота потолков: 2.8 м.
Санузел: Раздельный.
Окна: на солнечную сторону.
Требуется техника: Кондиционер, Холодильник, Стиральная машина.
Пассажирский лифт: 1,Грузовой лифт: 1

 - B данный момент идет ремонт с перепланировкой. Из однокомнатной в двухкомнатную. Установлена новая электрика и внешние блоки кондиционеров. 
 - Процесс преобразования на фото
Кухня переносится в большой холл (10 кв.м). Планируются комнаты 19 и 12 метров. С\у раздельный.
  Двор: детская и спортивная площадки, открытая парковка во дворе.


 - Дом находится в парке на берегу пруда. В 10-ти минутах ходьбы от официального пляжа. Bo дворе школа и детский сад. Полная инфраструктура и прекрасная экология. Огромный бутовский ландшафтный парк.

 - В собственности только один человек с момента постройки. Юридически и физически свободна. Свободна продажа.

 - Ипотека с пониженной ставкой от ""Этажей""
 - Финансовая и юридические гарантии 

 - Цена повышается по мере продвижения качественного ремонта, успейте приобрести!



Код пользователя: 168497",,nan,12.8,278.8
